"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1252","일반음식점","07_24_04_P","4201000","4201000-101-2023-00521","2023-10-24","","03","폐업","02","폐업","2023-10-29","","","","","","","강원특별자치도 강릉시 임당동 106-1 임당시장 월화거리","강원특별자치도 강릉시 경강로 2111, 임당시장 (임당동)","25532","선채향","2023-10-30 04:15:09","U","2023-11-01 02:40:00","기타","367138.851374293","474314.319568211","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1253","일반음식점","07_24_04_P","3180000","3180000-101-2023-00769","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","6.60","150-010","서울특별시 영등포구 여의도동 84-4","","","부어(부어치킨)","2023-10-30 04:15:09","U","2023-11-01 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","","",
"1254","일반음식점","07_24_04_P","5080000","5080000-101-2023-00442","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","다온가오리찜","2023-10-30 04:15:08","U","2023-11-01 02:40:00","한식","321206.462985608","291459.171654246","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1255","일반음식점","07_24_04_P","4540000","4540000-101-2023-00127","2023-10-18","","03","폐업","02","폐업","2023-10-22","","","","","","320-902","충청남도 논산시 강경읍 황산리 198","충청남도 논산시 강경읍 금백로 45, 강경둔치일원","32930","시청역","2023-10-23 04:15:08","U","2023-10-25 02:40:00","까페","200409.034420041","295255.183139931","까페","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1256","일반음식점","07_24_04_P","4540000","4540000-101-2023-00126","2023-10-18","","03","폐업","02","폐업","2023-10-22","","","","","","320-902","충청남도 논산시 강경읍 황산리 198","충청남도 논산시 강경읍 금백로 45","32930","원조녹두빈대떡","2023-10-23 04:15:08","U","2023-10-25 02:40:00","한식","200409.034420041","295255.183139931","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1257","일반음식점","07_24_04_P","4990000","4990000-101-2023-00047","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","061553 7001","","537-852","전라남도 완도군 보길면 부황리 204-3 2023 청정완도 가을섬여행 축제장","전라남도 완도군 보길면 부황길 87, 2023 청정완도 가을섬여행 축제장","59161","보길미슐랭","2023-10-30 04:15:08","U","2023-11-01 02:40:00","한식","158827.04447904","73875.1739819196","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1258","일반음식점","07_24_04_P","5600000","5600000-101-2023-00162","2023-10-12","","03","폐업","02","폐업","2023-10-15","","","","","250.00","487-050","경기도 포천시 어룡동 397 일원, 먹거리부스 내","","","2023년 제8회 포천개성인삼축제","2023-10-16 04:15:10","U","2023-10-18 02:40:00","한식","216755.887986734","487012.862427921","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","250","","","",
"1259","일반음식점","07_24_04_P","5710000","5735000-101-2023-00253","2023-10-12","","03","폐업","02","폐업","2024-04-30","","","","","36.54","360-822","충청북도 청주시 청원구 내덕동 522-3","충청북도 청주시 청원구 공항로64번길 28, 1층 (내덕동)","28492","맛찜 내덕점","2024-04-30 14:42:08","U","2024-05-02 02:40:00","한식","243618.342818659","351415.724144835","한식","0","0","","","","0","0","0","0","0","","0","0","N","36.54","","","",
"1260","일반음식점","07_24_04_P","5690000","5690000-101-2023-00486","2023-10-13","","03","폐업","02","폐업","2023-10-14","","","","","","339-013","세종특별자치시 종촌동 676 (제천뜰 근린공원)","","","CGV세종","2023-10-15 04:15:13","U","2023-10-17 02:40:00","기타","222089.527947645","333647.460978577","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1261","일반음식점","07_24_04_P","4301000","4301000-101-2023-00126","2023-09-27","","03","폐업","02","폐업","2023-10-07","","","","","18.00","","강원특별자치도 철원군 갈말읍 군탄리 1096 8호","","","회뜨는달인_제41회 태봉제","2023-10-08 04:15:10","U","2023-10-12 02:40:00","기타","226373.825295941","517466.514436021","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"1262","일반음식점","07_24_04_P","4301000","4301000-101-2023-00125","2023-09-27","","03","폐업","02","폐업","2023-10-07","","","","","18.00","","강원특별자치도 철원군 갈말읍 군탄리 1096 10호","","","두개_제41회 태봉제","2023-10-08 04:15:10","U","2023-10-12 02:40:00","기타","226373.825295941","517466.514436021","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"1263","일반음식점","07_24_04_P","3560000","3560000-101-2023-00699","2023-09-27","","03","폐업","02","폐업","2023-10-19","","","","","62.00","404-834","인천광역시 서구 심곡동 301-4 101호","인천광역시 서구 심곡로 81, 1층 일부호 (심곡동)","22711","파파존스피자 서인천점","2023-10-19 14:16:02","U","2023-10-21 02:40:00","경양식","171524.662822735","448932.773663184","경양식","0","0","","","","0","0","0","0","0","","0","0","N","62","","","",
"1264","일반음식점","07_24_04_P","3780000","3810000-101-2023-00477","2023-09-27","","03","폐업","02","폐업","2023-10-12","","","","","","463-420","경기도 성남시 분당구 백현동 541 현대백화점 판교점","경기도 성남시 분당구 판교역로146번길 20, 현대백화점 판교점 지하1층 일부호 (백현동)","13529","대신에프앤-한시적","2023-10-13 04:15:09","U","2023-10-15 02:40:00","기타","209850.446960528","432304.149379043","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1265","일반음식점","07_24_04_P","3780000","3800000-101-2023-00150","2023-09-27","","03","폐업","02","폐업","2024-09-09","","","","","40.70","462-819","경기도 성남시 중원구 상대원동 5469","경기도 성남시 중원구 사기막골로 99, 지하2층 B218호 (상대원동)","13201","샐러리아 성남중원점","2024-09-09 14:07:47","U","2024-09-11 02:40:00","기타","215341.301590181","437403.288848939","기타","0","0","","","","0","0","0","0","0","","0","0","N","40.7","","","",
"1266","일반음식점","07_24_04_P","3930000","5560000-101-2023-00276","2023-09-27","","03","폐업","02","폐업","2024-10-18","","","","","121.60","425-110","경기도 안산시 단원구 성곡동 851-5 레이크에비뉴 106,107호","경기도 안산시 단원구 시화호수로841번길 6-10, 레이크에비뉴 106호,107호 (성곡동)","15657","한방전주콩나물국밥","2024-10-18 09:12:41","U","2024-10-20 02:40:00","한식","178704.431026822","421571.455005676","한식","0","0","","","","0","0","0","0","0","","0","0","N","121.6","","","",
"1267","일반음식점","07_24_04_P","4050000","5640000-101-2023-00212","2023-09-27","","03","폐업","02","폐업","2024-07-31","","","","","26.73","448-822","경기도 용인시 수지구 상현동 101-5 상현골프클럽","경기도 용인시 수지구 수지로 98, 상현골프클럽 가동 1층 일부호 (상현동)","16858","라비엘르 베이커리","2024-07-31 09:41:43","U","2024-08-02 02:40:00","기타","206850.260052176","423175.128616371","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","26.73","","","",
"1268","일반음식점","07_24_04_P","5420000","5420000-101-2023-00057","2023-09-27","","03","폐업","02","폐업","2023-10-08","","","","","36.00","638-816","경상남도 고성군 고성읍 기월리 84-1 일원","","","푸짐한 포차","2023-10-09 04:15:09","U","2023-10-12 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","36","","","",
"1269","일반음식점","07_24_04_P","5420000","5420000-101-2023-00056","2023-09-27","","03","폐업","02","폐업","2023-10-08","","","","","36.00","638-816","경상남도 고성군 고성읍 기월리 84-1 일원","","","스마트민물횟집","2023-10-09 04:15:09","U","2023-10-12 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","36","","","",
"1270","일반음식점","07_24_04_P","5360000","5360000-101-2023-00140","2023-09-27","","03","폐업","02","폐업","2024-11-18","","","","","74.21","627-803","경상남도 밀양시 내이동 816-8","경상남도 밀양시 백민로4길 3, 2층 (내이동)","50427","만약에(2층)","2024-11-18 14:49:06","U","2024-11-20 02:40:00","기타","358555.453193883","223034.26428621","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","74.21","","","",
"1271","일반음식점","07_24_04_P","3010000","3010000-101-2023-00498","2023-10-13","","03","폐업","02","폐업","2023-10-19","","","","","9.90","100-070","서울특별시 중구 소공동 1 롯데백화점 본점","서울특별시 중구 남대문로 81, 롯데백화점 본점 지1층 (소공동)","04533","틴틴","2023-10-20 04:15:08","U","2023-10-22 02:40:00","경양식","198259.65357739","451392.198218657","경양식","0","0","","","","0","0","0","0","0","","0","0","N","9.9","","","",
"1272","일반음식점","07_24_04_P","5020000","5030000-101-2023-00271","2023-10-25","","03","폐업","02","폐업","2023-10-26","","","","","18.00","790-824","경상북도 포항시 남구 대도동 325-2 만인당","경상북도 포항시 남구 희망대로 814, 만인당 (대도동)","37832","토원(포항시새마을부녀회)","2023-10-27 04:15:09","U","2023-10-29 02:40:00","기타","412893.820661624","281096.226033733","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"1273","일반음식점","07_24_04_P","5020000","5030000-101-2023-00270","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","9.00","790-839","경상북도 포항시 남구 해도동 479-5 88수족관사거리에서 큰동해시장 사거리","경상북도 포항시 남구 상공로 251 (해도동)","37795","포항고깃집엄지척","2023-10-29 04:15:11","U","2023-10-31 02:40:00","기타","413853.712374945","282943.672811555","기타","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"1274","일반음식점","07_24_04_P","5020000","5030000-101-2023-00269","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","9.00","790-839","경상북도 포항시 남구 해도동 479-5 88수족관사거리에서 큰동해시장사거리","경상북도 포항시 남구 상공로 251 (해도동)","37795","고기창고","2023-10-29 04:15:11","U","2023-10-31 02:40:00","기타","413853.712374945","282943.672811555","기타","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"1275","일반음식점","07_24_04_P","4201000","4201000-101-2023-00476","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","커플마카롱","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","368039.732310411","478982.961257691","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1276","일반음식점","07_24_04_P","4201000","4201000-101-2023-00475","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","씨엠디(CMD)","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","368039.732310411","478982.961257691","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1277","일반음식점","07_24_04_P","4201000","4201000-101-2023-00474","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","간식여왕","2023-10-16 04:15:09","U","2023-10-18 02:40:00","분식","368039.732310411","478982.961257691","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1278","일반음식점","07_24_04_P","4201000","4201000-101-2023-00473","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","커피크로플(COFFEE CROFFLE)","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","368039.732310411","478982.961257691","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1279","일반음식점","07_24_04_P","4201000","4201000-101-2023-00472","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","감자아일랜드","2023-10-16 04:15:09","U","2023-10-18 02:40:00","감성주점","368039.732310411","478982.961257691","감성주점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1280","일반음식점","07_24_04_P","4201000","4201000-101-2023-00471","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","화이트크로우탭하우스","2023-10-16 04:15:09","U","2023-10-18 02:40:00","감성주점","368039.732310411","478982.961257691","감성주점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1281","일반음식점","07_24_04_P","4201000","4201000-101-2023-00470","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","동두천브루어리","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","368039.732310411","478982.961257691","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1282","일반음식점","07_24_04_P","4201000","4201000-101-2023-00469","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28","","","주식회사 속초맥주","2023-10-16 04:15:09","U","2023-10-18 02:40:00","정종/대포집/소주방","368039.732310411","478982.961257691","정종/대포집/소주방","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1283","일반음식점","07_24_04_P","4201000","4201000-101-2023-00468","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","","강원특별자치도 강릉시 초당동 459-28 경포호수광장","","","몽트비어","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","368039.732310411","478982.961257691","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1284","일반음식점","07_24_04_P","4181000","4181000-101-2023-00316","2023-09-18","","03","폐업","02","폐업","2023-09-22","","","","","25.00","","강원특별자치도 춘천시 효자동 192-1 강원대학교","강원특별자치도 춘천시 강원대학길 1, 강원대학교60주념기념관 (효자동)","24341","감자아일랜드","2023-09-23 04:15:09","U","2023-09-25 02:40:00","기타","265481.557982219","485420.871953344","기타","0","0","기타","","","0","0","0","0","0","","0","0","N","25","","","",
"1285","일반음식점","07_24_04_P","3910000","3910000-101-2023-00373","2023-09-18","","03","폐업","02","폐업","2024-07-15","","","","","19.44","450-130","경기도 평택시 용이동 452-2","경기도 평택시 현신3길 4, 1층 (용이동)","17868","용이동 샌드위치","2024-07-15 11:52:48","U","2024-07-17 02:40:00","기타","211989.255941236","388238.312630483","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","19.44","","","",
"1286","일반음식점","07_24_04_P","4830000","4830000-101-2023-00164","2023-09-18","","03","폐업","02","폐업","2024-09-27","","","","","52.00","520-350","전라남도 나주시 빛가람동 203-5 133호","전라남도 나주시 상야4길 10, 133호 (빛가람동)","58217","프엉항푸드(PHUONGHANG FOOD)","2024-09-27 16:06:50","U","2024-09-29 02:40:00","외국음식전문점(인도,태국등)","181057.042364533","169326.805135358","외국음식전문점(인도,태국등)","0","0","","","","0","0","0","0","0","","0","0","N","52","","","",
"1287","일반음식점","07_24_04_P","4550000","4550000-101-2023-00044","2023-10-06","","03","폐업","02","폐업","2023-10-09","","","","","10.00","312-806","충청남도 금산군 금산읍 중도리 526-3 구일상사","충청남도 금산군 금산읍 건삼전1길 17, 금빛시장 일원","32740","금빛요리조리협동조합","2023-10-10 04:15:08","U","2023-10-12 02:40:00","한식","244196.804365829","288990.739473114","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"1288","일반음식점","07_24_04_P","4550000","4550000-101-2023-00043","2023-10-06","","03","폐업","02","폐업","2023-10-09","","","","","10.00","312-802","충청남도 금산군 금산읍 상리 7-10 금산 기적의 도서관","충청남도 금산군 금산읍 비단로 296-13, 충효예공원 일원","32726","금산꼬마김밥","2023-10-10 04:15:08","U","2023-10-12 02:40:00","한식","244100.255354734","290164.762740109","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"1289","일반음식점","07_24_04_P","5310000","5310000-101-2023-00364","2023-10-06","","03","폐업","02","폐업","2023-10-22","","","","","108.00","660-280","경상남도 진주시 칠암동 0 고수부지 풍물시장1호","","","1호식당","2023-10-23 04:15:10","U","2023-10-25 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","108","","","",
"1290","일반음식점","07_24_04_P","5310000","5310000-101-2023-00363","2023-10-06","","03","폐업","02","폐업","2023-10-22","","","","","108.00","660-280","경상남도 진주시 칠암동 0 고수부지 풍물시장 5호","","","5호식당","2023-10-23 04:15:10","U","2023-10-25 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","108","","","",
"1291","일반음식점","07_24_04_P","5310000","5310000-101-2023-00362","2023-10-06","","03","폐업","02","폐업","2023-10-22","","","","","108.00","660-280","경상남도 진주시 칠암동 0 고수부지 풍물시장 6호","","","6호식당","2023-10-23 04:15:10","U","2023-10-25 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","108","","","",
"1292","일반음식점","07_24_04_P","5310000","5310000-101-2023-00361","2023-10-06","","03","폐업","02","폐업","2023-10-22","","","","","108.00","660-280","경상남도 진주시 칠암동 0 고수부지 풍물시장 3호","","","3호식당","2023-10-23 04:15:10","U","2023-10-25 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","108","","","",
"1293","일반음식점","07_24_04_P","5310000","5310000-101-2023-00360","2023-10-06","","03","폐업","02","폐업","2023-10-22","","","","","60.00","660-170","경상남도 진주시 장대동 356-16 남강둔치일대","","","이충식명가돌곱창","2023-10-23 04:15:10","U","2023-10-25 02:40:00","한식","299056.55145296","188479.024174218","한식","0","0","","","","0","0","0","0","0","","0","0","N","60","","","",
"1294","일반음식점","07_24_04_P","3990000","3990000-101-2023-00630","2023-10-06","","03","폐업","02","폐업","2024-11-06","","","","","25.01","472-501","경기도 남양주시 별내동 1022-7 1층일부호","경기도 남양주시 별내중앙로57번길 13, 1층 일부호 (별내동)","12112","혼밥대왕 별내점","2024-11-06 09:34:24","U","2024-11-08 02:40:00","한식","210743.748423256","460557.495195428","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","25.01","","","",
"1295","일반음식점","07_24_04_P","4820000","4820000-101-2023-00230","2023-10-06","","03","폐업","02","폐업","2023-10-09","","","","","9.00","540-210","전라남도 순천시 중앙동 125 외 2필지 2023푸드앤아트페스티벌(중앙로일원)","","","순천만닭구이","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","244207.221372469","162021.122754249","기타","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"1296","일반음식점","07_24_04_P","5470000","5470000-101-2023-00068","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","670-805","경상남도 거창군 거창읍 양평리 1160 거창스포츠파크, 2023년 거창한마당대축제 메인무대 좌측 향토음식관 4번부스","경상남도 거창군 거창읍 심소정길 39-36, 거창스포츠파크, 2023년 거창한마당대축제 메인무대 좌측 향토음식관 4번부스","50126","위천면 소상공인연합회","2023-10-16 04:15:11","U","2023-10-18 02:40:00","한식","283920.055491687","244179.928393413","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1297","일반음식점","07_24_04_P","5470000","5470000-101-2023-00067","2023-10-06","","03","폐업","02","폐업","2023-10-15","","","","","","670-805","경상남도 거창군 거창읍 양평리 1160 거창스포츠파크, 2023년 거창한마당대축제 메인무대 좌측 향토음식관 12번부스","경상남도 거창군 거창읍 심소정길 39-36, 거창스포츠파크, 2023년 거창한마당대축제 메인무대 좌측 향토음식관 12번부스","50126","거창읍 남녀 의용소방대","2023-10-16 04:15:11","U","2023-10-18 02:40:00","한식","283920.055491687","244179.928393413","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1298","일반음식점","07_24_04_P","4530000","4530000-101-2023-00211","2023-10-24","","03","폐업","02","폐업","2024-10-15","","","","","37.35","356-110","충청남도 서산시 석남동 121-33","충청남도 서산시 동서1로 158, 1층 (석남동)","31999","커피빈즈","2024-10-15 16:25:49","U","2024-10-17 02:40:00","기타","151141.574722339","362987.725772493","기타","0","0","","","","0","0","0","0","0","","0","0","N","37.35","","","",
"1299","일반음식점","07_24_04_P","5080000","5080000-101-2023-00441","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","오대양복어","2023-10-30 04:15:08","U","2023-11-01 02:40:00","한식","321206.462985608","291459.171654246","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1300","일반음식점","07_24_04_P","5080000","5080000-101-2023-00440","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","홍어한마리","2023-10-30 04:15:08","U","2023-11-01 02:40:00","한식","321206.462985608","291459.171654246","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1301","일반음식점","07_24_04_P","5080000","5080000-101-2023-00439","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","밥송","2023-10-30 04:15:08","U","2023-11-01 02:40:00","한식","321206.462985608","291459.171654246","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1302","일반음식점","07_24_04_P","5080000","5080000-101-2023-00438","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","산에서온","2023-10-30 04:15:08","U","2023-11-01 02:40:00","한식","321206.462985608","291459.171654246","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1303","일반음식점","07_24_04_P","5080000","5080000-101-2023-00437","2023-10-18","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","달그릇공방","2023-10-30 04:15:08","U","2023-11-01 02:40:00","기타","321206.462985608","291459.171654246","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1304","일반음식점","07_24_04_P","3130000","3130000-101-2023-00929","2023-09-27","","03","폐업","02","폐업","2024-06-25","","","","","140.88","121-895","서울특별시 마포구 서교동 405-18","서울특별시 마포구 잔다리로 21, 1층 (서교동)","04048","마포기왓집 홍대직영점","2024-06-25 15:27:35","U","2024-06-27 02:40:00","기타","192923.932009215","449820.988450464","기타","0","0","","","","0","0","0","0","0","","0","0","N","140.88","","","",
"1305","일반음식점","07_24_04_P","3130000","3130000-101-2023-00928","2023-09-27","","03","폐업","02","폐업","2023-10-06","","","","","56.44","121-816","서울특별시 마포구 동교동 113-19","서울특별시 마포구 연희로1길 46-1, 지1층 일부호 (동교동)","03985","연남해장국","2023-10-06 17:26:00","U","2023-10-08 02:40:00","한식","193401.786660549","450952.223241919","한식","0","0","","","","0","0","0","0","0","","0","0","N","56.44","","","",
"1306","일반음식점","07_24_04_P","3130000","3130000-101-2023-00925","2023-09-27","","03","폐업","02","폐업","2024-04-12","","","","","86.83","121-838","서울특별시 마포구 서교동 355-25","서울특별시 마포구 홍익로5안길 24, 2층 일부 202호 (서교동)","04039","치킨매니아 홍대점","2024-04-12 08:59:29","U","2024-04-14 02:40:00","기타","192988.884997922","450160.268023234","기타","0","0","","","","0","0","0","0","0","","0","0","N","86.83","","","",
"1307","일반음식점","07_24_04_P","4800000","4800000-101-2023-00271","2023-09-27","","03","폐업","02","폐업","2024-11-05","","","","","36.37","530-834","전라남도 목포시 용당동 960-341","전라남도 목포시 산정로152번길 17, 1층 (용당동)","58707","일번지","2024-11-05 09:42:40","U","2024-11-07 02:40:00","한식","144512.345418529","145101.019445521","한식","0","0","","","","0","0","0","0","0","","0","0","N","36.37","","","",
"1308","일반음식점","07_24_04_P","5540000","5540000-101-2023-00285","2023-09-27","","03","폐업","02","폐업","2024-07-02","","","","031 80279525","38.34","464-010","경기도 광주시 경안동 447 경기광주역 금호리첸시아 B104호","경기도 광주시 경안로41번길 6, 1층 B104호 (경안동, 경기광주역 금호리첸시아)","12760","오리숯불바베큐","2024-07-02 14:19:06","U","2024-07-04 02:40:00","식육(숯불구이)","222618.188936667","434045.266636268","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","38.34","","","",
"1309","일반음식점","07_24_04_P","3190000","3190000-101-2023-00275","2023-10-07","","03","폐업","02","폐업","2023-10-15","","","","","0.00","156-703","서울특별시 동작구 노량진동 13-8 노량진수산시장","서울특별시 동작구 노들로 688, 노량진수산시장 노량진축구장내1층 부스호 (노량진동)","06900","헬로양꼬치","2023-10-16 04:15:08","U","2023-10-18 02:40:00","한식","194807.845295028","445901.413432497","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1310","일반음식점","07_24_04_P","3690000","3690000-101-2023-00186","2023-10-13","","03","폐업","02","폐업","2023-11-09","","","","","0.00","681-220","울산광역시 중구 복산동 703","울산광역시 중구 종가로 406-21, B동 1층 115, 124호 (복산동)","44429","오늘분식","2023-11-09 15:13:01","U","2023-11-11 02:40:00","분식","410486.067309869","231819.589275901","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1311","일반음식점","07_24_04_P","3480000","3480000-101-2023-00243","2023-10-13","","03","폐업","02","폐업","2024-01-15","","","","","74.00","","대구광역시 달성군 옥포읍 강림리 1123","대구광역시 달성군 옥포읍 돌미로2서길 8, 1층 101호","42974","겨울 해초 과메기","2024-01-15 16:54:21","U","2024-01-17 02:40:00","기타","329894.345197953","254196.774066889","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","74","","","",
"1312","일반음식점","07_24_04_P","3350000","3350000-101-2023-00153","2023-10-13","","03","폐업","02","폐업","2023-10-22","","","","","","609-840","부산광역시 금정구 장전동 427 부산대지하철역","부산광역시 금정구 장전온천천로 48, 부산대지하철역 아래 문화행사장 일원 (장전동)","46291","하마하마베이크하우스(HamaHama bakehouse)","2023-10-23 04:15:08","U","2023-10-25 02:40:00","경양식","390120.394129863","194600.671124104","경양식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1313","일반음식점","07_24_04_P","3910000","3910029-101-2023-00375","2023-10-06","","03","폐업","02","폐업","2024-03-28","","","","","49.58","","경기도 평택시 고덕동 1977-1","경기도 평택시 고덕중앙로 200-5, 대창P타워 1층 124,125호 (고덕동)","18014","카페 디그레이브스(Cafe degraves)","2024-03-28 09:21:44","U","2024-03-30 02:40:00","기타","203921.363473671","393965.481798398","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","49.58","","","",
"1314","일반음식점","07_24_04_P","3910000","3910000-101-2023-00398","2023-10-06","","03","폐업","02","폐업","2023-10-08","","","","","5.00","451-807","경기도 평택시 팽성읍 안정리 157-2","경기도 평택시 팽성읍 안정로 54, 안정로 일대","17985","꼬치에 취하다","2023-10-09 04:15:08","U","2023-10-12 02:40:00","기타","204338.806319544","384354.625517063","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","5","","","",
"1315","일반음식점","07_24_04_P","3910000","3910000-101-2023-00397","2023-10-06","","03","폐업","02","폐업","2023-10-08","","","","","5.00","451-807","경기도 평택시 팽성읍 안정리 157-2","경기도 평택시 팽성읍 안정로 54, 안정로 일대","17985","커피","2023-10-09 04:15:08","U","2023-10-12 02:40:00","기타","204338.806319544","384354.625517063","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","5","","","",
"1316","일반음식점","07_24_04_P","3030000","3030000-101-2023-00434","2023-10-06","","03","폐업","02","폐업","2024-03-07","","","","","51.00","133-822","서울특별시 성동구 성수동1가 14-57","서울특별시 성동구 상원2길 5, 1층 (성수동1가)","04779","레끌레드크리스탈 성수","2024-03-07 11:02:36","U","2024-03-09 02:40:00","기타","204306.013833958","449301.807433087","기타","0","0","","","","0","0","0","0","0","","0","0","N","51","","","",
